feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
n_api_calls,5,0.8189293362587747,0.20165525772632786,4.0,2.6076809620810595,"chi2_stat, entropy_reduction_ratio, pearson_r",0.9865560246897473,0.6730766190611445,1.0,0.4932382795116224,0.9417757580313589
suspicious_getCellLocation,5,0.6877247457931307,0.2668382994182031,4.6,2.0591260281974,"pearson_r, entropy_reduction_ratio, mutual_information",0.8152256290032446,0.7154844839245049,0.19688135212208696,0.7110322639158172,1.0
perm_android.permission.READ_PHONE_STATE,5,0.5856652093771211,0.26555520677071626,9.4,8.01498596380555,"pearson_r, entropy_reduction_ratio, mutual_information",0.6895081853257744,0.600696842946516,0.136471516720091,0.5443565891300683,0.9572929127631556
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,5,0.5098994945789864,0.22661292242686026,9.6,3.6110940170535577,"pearson_r, entropy_reduction_ratio, mutual_information",0.5173326302069462,0.49599399806542577,0.21955794495926767,0.4051553047173597,0.9114575949459327
intent_android.net.conn.CONNECTIVITY_CHANGE,5,0.5085693996451809,0.2440712588220724,11.4,4.841487374764082,"pearson_r, mutual_information, entropy_reduction_ratio",0.5150565714800219,0.5477348994935753,0.15802955107437444,0.4090987205425591,0.9129272556353734
intent_android.bluetooth.adapter.action.STATE_CHANGED,5,0.5001401993079626,0.22443593477365345,11.0,4.604345773288535,"pearson_r, entropy_reduction_ratio, mutual_information",0.5266624876664777,0.45654819762754667,0.22968523093297852,0.3843137899309963,0.903491290381814
perm_android.permission.GET_TASKS,5,0.4887450109969178,0.2358593824310833,12.4,5.4626001134990645,"pearson_r, entropy_reduction_ratio, mutual_information",0.5068157846430046,0.4294698036557997,0.19099759616504705,0.40503085104556835,0.911411019475169
suspicious_getSubscriberId,5,0.45287034366898443,0.24357018809187111,15.6,4.758150901348128,"pearson_r, mutual_information, entropy_reduction_ratio",0.4246530604584689,0.49122781781908537,0.14235489053519979,0.3266233748725534,0.8794925746596146
intent_android.intent.action.ACTION_POWER_DISCONNECTED,5,0.4388036312309599,0.23674055846967956,14.8,4.354308211415448,"pearson_r, mutual_information, entropy_reduction_ratio",0.38493043589679765,0.4911720754318388,0.1683578114796888,0.2880157852598779,0.8615420480865962
perm_android.permission.CHANGE_NETWORK_STATE,5,0.4119835118631244,0.2364999535563004,18.2,5.230678732248808,"pearson_r, mutual_information, entropy_reduction_ratio",0.37364378347863747,0.3871625976899321,0.1633692007165504,0.2787652632252999,0.856976714205202
perm_com.google.android.c2dm.permission.RECEIVE,4,0.6359086205367521,0.44951904461469405,202.4,398.8120359267007,"entropy_reduction_ratio, mutual_information, f_stat",1.0,1.0,0.17954310268376034,1.0,0.0
intent_com.google.firebase.INSTANCE_ID_EVENT,4,0.6173310215055781,0.38997073711424013,201.8,398.1001883948311,"mutual_information, entropy_reduction_ratio, f_stat",0.9437142187958129,0.9950177755107543,0.2797384343630245,0.8403502742999289,0.027834404558370485
intent_com.google.android.c2dm.intent.RECEIVE,4,0.5755492530915874,0.39439535885210814,203.6,397.7097434059165,"entropy_reduction_ratio, f_stat, mutual_information",0.918011684930706,0.8809875454110069,0.1735758378922764,0.8857961020691778,0.019375095154769803
intent_com.google.firebase.MESSAGING_EVENT,4,0.5394985467403762,0.3199501995979825,203.0,397.0002518890889,"mutual_information, entropy_reduction_ratio, f_stat",0.831868536515493,0.8666868582196745,0.26387693115634675,0.6710056989390106,0.0640547088713565
n_providers,4,0.4505716335765905,0.17809517401740366,205.6,394.219025416075,"entropy_reduction_ratio, mutual_information, chi2_stat",0.6815125341571912,0.5551092067531671,0.487427800199923,0.3731534100331837,0.1556552167394878
perm_android.permission.ACCESS_WIFI_STATE,4,0.4029047202691854,0.266788447493733,35.6,34.805746651953896,"pearson_r, mutual_information, entropy_reduction_ratio",0.4219844208577239,0.4640995278213374,0.034944663656423555,0.25094735211818336,0.8425476368922585
intent_android.intent.action.USER_PRESENT,4,0.3933136397424315,0.2421746904021956,22.6,8.73155198117723,"pearson_r, entropy_reduction_ratio, mutual_information",0.36856366292272835,0.3125401549358106,0.1518073541595529,0.27737568691711645,0.8562813397769494
intent_android.intent.action.ACTION_POWER_CONNECTED,4,0.38977131427825074,0.24529140131807284,23.6,16.29232948353304,"pearson_r, entropy_reduction_ratio, f_stat",0.38209363535829216,0.25366094683965845,0.1665172333408213,0.2860189605475552,0.8605657953049266
suspicious_Ldalvik/system/PathClassLoader;,3,0.3976237261136912,0.2304870621313493,209.2,393.4622726513941,"entropy_reduction_ratio, mutual_information, f_stat",0.631716641976959,0.5867225426610412,0.135798973163382,0.5331481468368375,0.10073232593023636
perm_android.permission.WRITE_SMS,3,0.39050245856350285,0.23395399848615028,22.8,5.81033561853358,"pearson_r, mutual_information, entropy_reduction_ratio",0.36461559692714535,0.3649786313278189,0.1612730625222863,0.23046835418953623,0.8311766478507273
perm_android.permission.RECEIVE_SMS,3,0.38742587418380914,0.23827320617089826,24.6,6.829348431585549,"pearson_r, mutual_information, entropy_reduction_ratio",0.3145306710435008,0.4341207588595709,0.14800886651364034,0.21710115450865883,0.823367919993675
perm_android.permission.SEND_SMS,3,0.37372972206753613,0.2384890355467713,25.4,9.243376006633074,"pearson_r, entropy_reduction_ratio, mutual_information",0.34015044743885037,0.2986127867769239,0.15847381140567462,0.23670128118905265,0.8347102835271791
perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,3,0.2619142105685655,0.08514251197979884,219.0,387.07260300878954,"entropy_reduction_ratio, mutual_information, f_stat",0.39802220039371894,0.2912804647788347,0.14739193602260786,0.2714030080050319,0.2014734436426343
perm_android.permission.WRITE_SETTINGS,2,0.4007363227181937,0.2485257601446846,25.2,9.495261976375375,"pearson_r, mutual_information, entropy_reduction_ratio",0.30591518057842715,0.5155852543152779,0.13005143021312993,0.2244366771954686,0.8276930712886649
perm_android.permission.ACCESS_COARSE_LOCATION,2,0.3837900211332066,0.25564074539861475,32.2,20.604853797103246,"pearson_r, mutual_information, entropy_reduction_ratio",0.36321749221291527,0.3773624515799149,0.0732667815958423,0.2585187610308566,0.8465846192465037
perm_android.permission.READ_SETTINGS,2,0.36231769692633203,0.23659465179164202,29.8,6.013318551349163,"pearson_r, mutual_information, entropy_reduction_ratio",0.31035946811618437,0.3608587935068572,0.13959406992777296,0.19261325068163435,0.8081629023992113
perm_android.permission.CHANGE_WIFI_STATE,2,0.35363080329374935,0.24805381044710198,33.0,11.55854662143991,"pearson_r, entropy_reduction_ratio, mutual_information",0.3153515273244904,0.26832491517737467,0.11914410930415872,0.23281732893051243,0.8325161357322105
n_permissions,2,0.34312019506192465,0.23769005766323356,51.0,36.24913792078372,"pearson_r, entropy_reduction_ratio, mutual_information",0.5687109745151386,0.26008188788523634,0.17192452663728647,0.04520944047491409,0.6696741457970476
perm_android.permission.READ_SMS,2,0.323623637703282,0.2512196606856036,46.8,36.635501907302974,"pearson_r, entropy_reduction_ratio, f_stat",0.2975305839381385,0.16277367364617787,0.14083084362381723,0.20251969828736277,0.8144633890209135
n_services,2,0.28953287125024724,0.17346612813165557,228.8,372.24905641250456,"mutual_information, entropy_reduction_ratio, pearson_r",0.4277280022052045,0.4746416242052879,0.11619491714571822,0.04751935970954235,0.3815804529854833
intent_com.android.vending.INSTALL_REFERRER,2,0.267853361850146,0.14166965539510118,229.6,383.2699309885919,"entropy_reduction_ratio, f_stat, mutual_information",0.4770159737613815,0.23993409095795792,0.09146334984218327,0.37655220893563746,0.1543011857535699
