feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
n_permissions,5,0.969879838886093,0.03155462486607972,1.6,0.4898979485566356,"f_stat, pearson_r, chi2_stat",0.9549226697211493,0.9162945662595463,0.9781819584497691,1.0,1.0
perm_android.permission.READ_PHONE_STATE,5,0.7852753636567329,0.21131523862721557,4.0,1.8973665961010275,"pearson_r, f_stat, mutual_information",0.7316201942155344,0.8555648358633915,0.4018046968804686,0.9450614487242369,0.9923256426000334
perm_android.permission.GET_TASKS,5,0.7509433251174902,0.16246789534342423,4.4,1.019803902718557,"pearson_r, f_stat, mutual_information",0.7401456174040133,0.7799971802458334,0.4662038458078149,0.7992287849040131,0.9691411972257761
n_services,5,0.6528322468688131,0.23841843918612846,6.2,3.1874754901018454,"chi2_stat, pearson_r, entropy_reduction_ratio",0.5615830368577931,0.47685864521784543,1.0,0.3666864751177489,0.8590330771506783
perm_com.android.launcher.permission.INSTALL_SHORTCUT,5,0.5057450149380285,0.18852060165750179,8.2,2.5612496949731396,"pearson_r, mutual_information, entropy_reduction_ratio",0.4577735074470164,0.5025180595505566,0.3288971241538381,0.37675516609968945,0.8627812174390422
perm_android.permission.SYSTEM_ALERT_WINDOW,5,0.5051066982598067,0.19464418586639057,8.0,3.03315017762062,"pearson_r, entropy_reduction_ratio, mutual_information",0.4536960076977187,0.44379998820038763,0.31580333476366124,0.43074384627617773,0.8814903143610879
n_receivers,5,0.44223879764526697,0.19287282718641385,11.0,2.5298221281347035,"pearson_r, chi2_stat, entropy_reduction_ratio",0.38562214491878577,0.34662676262374253,0.3883786604632829,0.2718647446861807,0.8187016755343431
intent_android.intent.action.PACKAGE_ADDED,5,0.3978304206755826,0.20775585392465207,13.0,2.0976176963403033,"pearson_r, entropy_reduction_ratio, mutual_information",0.35922653909282465,0.3231758922127764,0.25804100830713,0.24400523175741476,0.8047034320077672
intent_android.intent.action.USER_PRESENT,5,0.3651707540726984,0.21377247990515003,15.0,2.1908902300206643,"pearson_r, entropy_reduction_ratio, mutual_information",0.31949902300514266,0.2767488312614738,0.23306929782579483,0.2104243329073738,0.7861122853637067
perm_com.android.launcher.permission.UNINSTALL_SHORTCUT,5,0.3237054390333175,0.21760492581242186,16.6,2.0591260281974,"pearson_r, mutual_information, entropy_reduction_ratio",0.24780770602594449,0.28040151479737474,0.18590051136105065,0.15462896695434342,0.7497884960278741
suspicious_Ljava/lang/Runtime;->exec,5,0.28492722359605516,0.22905448959048186,19.6,2.727636339397171,"pearson_r, mutual_information, entropy_reduction_ratio",0.1782721868405917,0.21440346243163655,0.14992911158365782,0.14182577527387324,0.7402055818505165
n_api_calls,4,0.7299450040191031,0.36326199724780267,201.8,398.6027596492528,"entropy_reduction_ratio, mutual_information, chi2_stat",1.0,1.0,0.9304876869503792,0.6754005782010088,0.043836754944127525
n_used_permissions,4,0.7291206512323287,0.36471974489067566,202.6,398.7001881113176,"f_stat, entropy_reduction_ratio, mutual_information",0.9152641267157231,0.9149018521456868,0.8914858444524575,0.9239514328477763,0.0
n_urls,4,0.3924922743865745,0.14479185213037984,205.2,395.9022101479101,"chi2_stat, entropy_reduction_ratio, mutual_information",0.47340575787007794,0.4328881379640615,0.5345655323495278,0.40532532219370204,0.11627662155550318
perm_android.permission.ACCESS_NETWORK_STATE,4,0.36229962025049844,0.24788451865632055,15.6,6.499230723708768,"pearson_r, entropy_reduction_ratio, f_stat",0.31475690273103657,0.2886082470688198,0.08484435922127444,0.29417007024292674,0.8291185219884346
suspicious_getExternalStorageDirectory,4,0.35139607980947635,0.122484318519043,207.0,395.5022123831926,"mutual_information, entropy_reduction_ratio, f_stat",0.42645616853327684,0.4267915911684347,0.370259434718723,0.4232665690049089,0.11020663562203832
suspicious_getPackageInfo,4,0.3355366542469453,0.11218007955934252,207.4,394.3006974378818,"mutual_information, entropy_reduction_ratio, f_stat",0.3967149072467271,0.42917032252560483,0.336044516370636,0.3963495636519079,0.11940396143985084
n_activities,4,0.3182554906565171,0.22757927397291966,22.4,13.778243719719867,"pearson_r, chi2_stat, entropy_reduction_ratio",0.21352703581718555,0.13127760177417516,0.34640693818759183,0.15211537139873016,0.7479505061049027
perm_android.permission.WRITE_EXTERNAL_STORAGE,4,0.30713236340534866,0.2529347268383739,19.2,7.025667228100119,"pearson_r, entropy_reduction_ratio, f_stat",0.2528418430207311,0.19803705496806082,0.06211734542022172,0.2270770494852781,0.7955885241324516
perm_android.permission.ACCESS_WIFI_STATE,4,0.2799808156989411,0.2414757688937358,24.4,12.41933975700802,"pearson_r, entropy_reduction_ratio, f_stat",0.19778385316023533,0.13457909152591194,0.13675948032855234,0.17010398528135073,0.7606776681986555
suspicious_getSystemService,4,0.2797650113606124,0.09192326507795064,209.8,392.60280182392995,"entropy_reduction_ratio, mutual_information, f_stat",0.3584813461146002,0.35401327734423393,0.20199081980403333,0.34624848678093,0.1380911267592647
intent_android.intent.action.BOOT_COMPLETED,4,0.2618855587644062,0.24054661711389425,38.0,36.07214992206592,"pearson_r, entropy_reduction_ratio, chi2_stat",0.18307887500360306,0.08964634739075321,0.157236198954124,0.14037930703951512,0.7390870654340358
perm_android.permission.RECEIVE_BOOT_COMPLETED,4,0.2605048685954826,0.22974087533191753,23.4,3.261901286060018,"pearson_r, mutual_information, entropy_reduction_ratio",0.150048064437471,0.18848401898573336,0.13248305924185833,0.11415710459416217,0.7173520957181883
suspicious_getDeviceId,4,0.18081703908091099,0.04669932100231547,216.8,388.1053465233377,"pearson_r, mutual_information, entropy_reduction_ratio",0.16323691618110875,0.19193481591086936,0.16156972288218027,0.12377725425753812,0.2635664861728584
perm_android.permission.GET_ACCOUNTS,3,0.25796516453119234,0.22856585746063032,24.6,4.31740662898458,"pearson_r, entropy_reduction_ratio, mutual_information",0.16450308021350987,0.16312732462892857,0.1391294654750049,0.10970992371264969,0.7133560286258688
suspicious_Cipher,3,0.16909716242019543,0.04545609288449186,229.4,383.2725401069062,"pearson_r, entropy_reduction_ratio, chi2_stat",0.1762407955463848,0.10174638098503683,0.17449402670423483,0.150606155978228,0.24239845288709266
intent_android.accessibilityservice.AccessibilityService,1,0.2150887566053168,0.22847711392538728,28.8,7.467261881037788,"pearson_r, mutual_information, entropy_reduction_ratio",0.1034221827685133,0.1423584013479915,0.0923649140287665,0.06779444003639418,0.6695038448449185
intent_android.net.conn.CONNECTIVITY_CHANGE,1,0.20120613024117678,0.22906864803097382,35.6,18.051038751274124,"pearson_r, mutual_information, entropy_reduction_ratio",0.09381564189712398,0.11356701483103392,0.08198449765074997,0.058700159151394656,0.6579633376755815
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,1,0.1748904386538837,0.23261516105404698,66.6,76.79218710259528,"pearson_r, entropy_reduction_ratio, chi2_stat",0.0699430780216894,0.05374809285303692,0.06505698570560521,0.04588899251447493,0.639815044174612
intent_android.intent.action.PACKAGE_REMOVED,1,0.15951330224484211,0.22497248268667525,61.4,58.98338749173363,"pearson_r, mutual_information, entropy_reduction_ratio",0.05132981184484903,0.06801733712108547,0.04161951746889195,0.027901416341410745,0.6086984284479734
n_providers,1,0.15398788915314293,0.2367128150004436,175.8,289.6372904168246,"pearson_r, chi2_stat, entropy_reduction_ratio",0.053433995384823955,0.0,0.05352326775246208,0.03718384143637854,0.62579834119205
perm_com.android.vending.BILLING,1,0.15276649451947044,0.06417700348042626,235.8,379.6021074757094,"pearson_r, chi2_stat, entropy_reduction_ratio",0.14271676695620755,0.08903626837265796,0.14629599587064793,0.11174689577106196,0.2740365456267769
