feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
n_api_calls,5,0.9128503767117936,0.1371691128397396,1.8,0.9797958971132713,"entropy_reduction_ratio, mutual_information, chi2_stat",1.0,1.0,1.0,0.6459020428269986,0.9183498407319698
suspicious_getCellLocation,5,0.7292249463558483,0.30895542276170385,3.8,4.621688003316537,"f_stat, pearson_r, mutual_information",0.6311759866536046,0.8411424519947303,0.17380629313090665,1.0,1.0
perm_android.permission.READ_PHONE_STATE,5,0.6446883406555892,0.2789404555103858,4.8,3.7629775444453557,"pearson_r, f_stat, mutual_information",0.5623380129522534,0.6269512497448932,0.17872927493289698,0.8796462856193158,0.9757768800285865
perm_android.permission.ACCESS_COARSE_LOCATION,5,0.43322463343530354,0.23961881428764406,11.6,5.748043145279966,"pearson_r, f_stat, mutual_information",0.33556105287364985,0.36444429391570476,0.1361238993452336,0.4686410320030506,0.861352889038879
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,5,0.3212008611919998,0.2219596447822085,18.0,4.604345773288535,"pearson_r, mutual_information, f_stat",0.19978017258707928,0.26598808967524884,0.14148269654575293,0.24174600104434482,0.7570073461075733
perm_android.permission.CHANGE_WIFI_STATE,5,0.31969128048993073,0.2263208089267519,19.4,5.817215828899594,"pearson_r, mutual_information, f_stat",0.19929066328847148,0.25792227248979815,0.1273725627860598,0.25131212052592394,0.7625587833594002
n_permissions,4,0.4168249290478784,0.1747570209870092,13.4,11.038115781237304,"pearson_r, mutual_information, entropy_reduction_ratio",0.42168774631064715,0.45847136393236126,0.3816183424548559,0.13764240012752316,0.6847047924140044
n_providers,4,0.3902457922561305,0.17622883698478867,203.8,394.63116957483226,"entropy_reduction_ratio, mutual_information, chi2_stat",0.5693018624495721,0.5416220812415927,0.46585487222580796,0.26518531786533234,0.10926482749834719
perm_android.permission.ACCESS_WIFI_STATE,4,0.36333385714181893,0.2512425491983905,26.3,29.71800800861323,"pearson_r, mutual_information, f_stat",0.2508454650710992,0.4457750207711349,0.030281874218575533,0.30062973526671294,0.789137190381572
perm_android.permission.GET_TASKS,4,0.34872150734379126,0.2462122714719696,35.2,47.57057914299552,"pearson_r, f_stat, entropy_reduction_ratio",0.2738531139277891,0.126893682670353,0.1731549359840869,0.35469006747430337,0.815015736662424
perm_android.permission.ACCESS_FINE_LOCATION,4,0.3354967610228082,0.236984056098592,18.4,9.00222194794152,"pearson_r, mutual_information, f_stat",0.21887386842531706,0.3079441259476546,0.0813591005577606,0.2871311146177342,0.7821755955655745
intent_com.google.firebase.INSTANCE_ID_EVENT,4,0.3186769476429073,0.17670846106247262,205.4,397.305222719259,"f_stat, entropy_reduction_ratio, mutual_information",0.3974874504728042,0.39637761992668613,0.27897687696267287,0.5205427908523733,0.0
intent_com.google.firebase.MESSAGING_EVENT,4,0.30678363541997594,0.17157526101050724,206.0,396.5153212676655,"f_stat, entropy_reduction_ratio, mutual_information",0.40488704368080214,0.3290243909812572,0.28293220519929113,0.515293092790092,0.0017814444484372594
perm_com.google.android.c2dm.permission.RECEIVE,4,0.28160766794562764,0.17226768103358941,207.6,395.2055667624129,"f_stat, mutual_information, entropy_reduction_ratio",0.35771758581154905,0.3591858698616798,0.1806735003445117,0.5052211683824931,0.005240215327904831
intent_com.google.android.c2dm.intent.RECEIVE,4,0.2666087299461237,0.1528543144866686,209.6,393.2061037166132,"f_stat, mutual_information, entropy_reduction_ratio",0.329788045958163,0.3502805492359037,0.1721470070777103,0.4589709563763955,0.021857091082445986
suspicious_Ldalvik/system/PathClassLoader;,4,0.26485220154803113,0.1522613056119268,208.6,394.2149667376925,"f_stat, entropy_reduction_ratio, mutual_information",0.33781495026863756,0.30274969206601104,0.19472927061733575,0.47187171095852765,0.01709538382964346
perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,4,0.23612407500399293,0.09492681038180341,209.8,392.6226687291502,"f_stat, mutual_information, entropy_reduction_ratio",0.27156805132791073,0.29439466642763573,0.20144867705518504,0.34345945778140846,0.0697495224278245
n_activities,3,0.3171716652792365,0.18665025153470366,210.2,385.3836530004873,"entropy_reduction_ratio, mutual_information, pearson_r",0.5865498055921093,0.4636080922727386,0.20136870971608578,0.06283570016962879,0.27149601864562023
suspicious_getSubscriberId,3,0.3112694268105115,0.236140426609382,24.2,13.6586968631711,"pearson_r, f_stat, entropy_reduction_ratio",0.20689884836566697,0.20276457078289997,0.10639141223332653,0.2682423889415403,0.7720499137291238
perm_android.permission.SYSTEM_ALERT_WINDOW,3,0.29927465392413,0.22434610185412673,22.0,6.099180272790763,"pearson_r, mutual_information, f_stat",0.1723148450233745,0.2555462690166653,0.11791426781721875,0.21189411153801893,0.7387037762253725
perm_android.permission.WRITE_SETTINGS,3,0.29906458719907675,0.2226023789858492,21.8,6.794115100585212,"pearson_r, mutual_information, f_stat",0.15668462148609477,0.3139913238937128,0.11205009045062525,0.18904872016916946,0.7235481799957812
intent_android.intent.action.USER_PRESENT,3,0.28020885721299826,0.22799031258355018,30.6,19.022092419079453,"pearson_r, f_stat, mutual_information",0.1679493360439996,0.17744794716558257,0.11961639861856971,0.2030592216263603,0.732971382610479
n_services,3,0.27872573160550373,0.1307583181979874,210.4,386.58742866265067,"mutual_information, entropy_reduction_ratio, pearson_r",0.3957785710727563,0.4469722619578182,0.22031803630783695,0.08063637175353996,0.2499234169355675
intent_com.facebook.sdk.ACTION_CURRENT_ACCESS_TOKEN_CHANGED,3,0.21204016304789586,0.07062816119211861,213.9,390.1410514160231,"f_stat, entropy_reduction_ratio, mutual_information",0.2508454650710992,0.22907960070232478,0.18915199693052262,0.300629844382638,0.09049390815289463
intent_android.appwidget.action.APPWIDGET_CONFIGURE,3,0.18541618933697485,0.0378533044053164,217.6,386.21372321552735,"mutual_information, entropy_reduction_ratio, f_stat",0.19792133559482936,0.24542393917715058,0.1373058140984236,0.19314862939727778,0.153281228417193
intent_com.google.android.gms.analytics.ANALYTICS_DISPATCH,3,0.18492325553541983,0.04246241501193667,216.6,387.21187998303975,"mutual_information, f_stat, entropy_reduction_ratio",0.17945104500968287,0.25749924833224686,0.13877994593679913,0.2006077654879018,0.14827827291046858
n_used_permissions,2,0.2801031385162621,0.21617425147395095,48.4,40.83429930830208,"pearson_r, mutual_information, entropy_reduction_ratio",0.34242361065339805,0.37709600354765804,0.020405904230565024,0.05837233978127445,0.602217834368415
n_urls,2,0.23978166889608415,0.17534265903407367,227.0,373.25915929820127,"entropy_reduction_ratio, pearson_r, mutual_information",0.5109094774919154,0.27904328416011487,0.0612278526083368,0.035839051515322656,0.311888678704731
n_receivers,2,0.2054525212972013,0.08737825573617428,219.2,380.1806938812122,"entropy_reduction_ratio, pearson_r, mutual_information",0.2976752253127113,0.24599425532272545,0.14916045766446331,0.06249448801521922,0.2719381801708873
perm_com.android.vending.BILLING,2,0.18065447423066533,0.04062342235974044,218.2,386.9446472042222,"mutual_information, f_stat, entropy_reduction_ratio",0.18019485869168456,0.22779730315806915,0.13777954366873152,0.22448403743247045,0.13301662820237092
suspicious_sendTextMessage,1,0.26117408814450355,0.22321550373894294,31.8,12.765578717786358,"pearson_r, mutual_information, f_stat",0.14021917549830853,0.19371004073968745,0.10613293037705936,0.16186528444002843,0.7039430096674338
perm_com.android.launcher.permission.INSTALL_SHORTCUT,1,0.2583510530709595,0.22273872333736863,34.0,16.780941570722426,"pearson_r, mutual_information, f_stat",0.14392525624877558,0.17890214893830597,0.10883477173194646,0.15862113892416685,0.7014719495116029
perm_android.permission.CHANGE_NETWORK_STATE,1,0.2560157409066342,0.22202523968512078,31.0,8.555699854482976,"pearson_r, mutual_information, f_stat",0.12782064601410364,0.21304796451950908,0.09723064412889432,0.14845506167880282,0.6935243881918611
suspicious_getWifiState,1,0.23463116663781883,0.2213188353728879,35.0,7.899367063252599,"pearson_r, mutual_information, f_stat",0.0998293581632609,0.2127688765894657,0.07541920520058619,0.1177753139829013,0.66736307925288
suspicious_getCellSignalStrength,1,0.22704181841266707,0.2322104102758122,52.0,41.294067370507356,"pearson_r, f_stat, mutual_information",0.11515127058150851,0.12489866834098419,0.06430730258274184,0.14229959066474393,0.6885522598933567
perm_com.android.launcher.permission.READ_SETTINGS,1,0.2200249899576705,0.21613440577933019,38.2,10.166612021711067,"pearson_r, mutual_information, f_stat",0.07611872649015698,0.26108235858735956,0.059109976973081096,0.07759293977389949,0.6262209479638554
intent_android.net.conn.CONNECTIVITY_CHANGE,1,0.21491726249778767,0.2269958603047866,49.2,23.87802336877992,"pearson_r, mutual_information, f_stat",0.0930929517138637,0.15361911267564324,0.04986317584969808,0.11406856920353187,0.6639425030462014
intent_android.intent.action.PACKAGE_REMOVED,1,0.21437099182487476,0.22227408047399222,47.4,25.772853935876018,"pearson_r, mutual_information, f_stat",0.09019610463829235,0.1507924906090335,0.0697348325591302,0.10542381905551007,0.6557077122624075
intent_android.intent.action.PACKAGE_ADDED,1,0.2075036535639137,0.2346611550624017,88.8,114.30205597450993,"pearson_r, f_stat, entropy_reduction_ratio",0.10504630158844622,0.05622196439865047,0.07620557844134185,0.12563229292620673,0.6744121304649232
perm_android.permission.SEND_SMS,1,0.2031615086880188,0.21853518585454704,51.0,27.828043409481737,"pearson_r, mutual_information, f_stat",0.08152295267696756,0.14568642778654783,0.06475773801476853,0.08703427408758306,0.636806150874227
suspicious_Ljava/lang/System;->loadLibrary,1,0.19784164981709848,0.2225173189748192,87.4,77.44572292902947,"pearson_r, mutual_information, f_stat",0.044480232976032506,0.29079733840604716,0.00596693860141358,0.05308457616379527,0.594879162938204
intent_android.intent.action.ACTION_POWER_CONNECTED,1,0.19496905446427473,0.22906589774669558,86.6,101.44279175969085,"pearson_r, f_stat, entropy_reduction_ratio",0.08797269506451637,0.06363677552934993,0.06900321854833556,0.10194642102352554,0.6522861621556463
perm_android.permission.BLUETOOTH,1,0.1761958838886265,0.23357498509964086,122.8,165.8365460325317,"pearson_r, f_stat, entropy_reduction_ratio",0.07626641784656692,0.017511215611556278,0.05575652370849379,0.09070151298077755,0.640743749295738
intent_android.intent.action.MEDIA_BUTTON,1,0.17551238032098965,0.03591063828497649,219.6,384.2153562782206,"mutual_information, f_stat, entropy_reduction_ratio",0.16756669745864114,0.23825453721592033,0.1287097983757384,0.1821391047847589,0.16089176376988945
perm_android.permission.READ_OWNER_DATA,1,0.1416313275441662,0.18174019501479868,529.2,257.09329046087527,"pearson_r, mutual_information, entropy_reduction_ratio",0.0,0.26834108845359766,0.0,0.0,0.4398155492672333
intent_com.android.vending.INSTALL_REFERRER,1,0.13899372693859807,0.04159738841440886,239.2,375.91775696287607,"f_stat, pearson_r, mutual_information",0.1453419319551535,0.14635362923750275,0.0602005319045027,0.18227973021195276,0.1607928113838787
perm_android.permission.CHANGE_CONFIGURATION,0,0.19099587882590216,0.2148649550451777,56.8,17.71327186038762,"pearson_r, mutual_information, f_stat",0.06409890347093962,0.15801202485053908,0.05148711155759633,0.0674104124379768,0.613970941812459
intent_android.intent.action.PACKAGE_REPLACED,0,0.19045375815769955,0.21479062338770497,56.0,13.446189051177289,"pearson_r, mutual_information, f_stat",0.05879804246399297,0.16837283438550135,0.04861532206444716,0.0652451327704137,0.6112374591041425
suspicious_setWifiEnabled,0,0.1888267135337926,0.22398111211533114,77.4,72.76702549919159,"pearson_r, mutual_information, f_stat",0.07381585700293311,0.09037335240720597,0.057281424166107056,0.0864704218241149,0.636192512268602
perm_android.permission.RESTART_PACKAGES,0,0.1872393245956429,0.21677596600999902,63.2,33.035738223929556,"pearson_r, mutual_information, f_stat",0.06566284772214666,0.12941733278843415,0.05319334635997311,0.07033512407416162,0.617587972033499
